MSN,YYYYMM,Value,Column_Order,Description,Unit
TECCBUS,198013,10578.258,"4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
TECCBUS,198101,1189.09,"4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
TECCBUS,198102,1001.534,"4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
TECCBUS,198103,929.019,"4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
TECCBUS,198104,778.621,"4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
TECCBUS,198105,767.594,"4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
TECCBUS,198106,804.96,"4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
TECCBUS,198107,833.334,"4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
TECCBUS,198108,818.557,"4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
TECCBUS,198109,761.759,"4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
TECCBUS,198110,817.339,"4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
TECCBUS,198111,861.946,"4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
TECCBUS,198112,1054.628,"4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
TECCBUS,198113,10615.891,"4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
TECCBUS,198201,1213.657,"4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
TECCBUS,198202,1058.109,"4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
TECCBUS,198203,1001.867,"4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
TECCBUS,198204,879.979,"4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
TECCBUS,198205,783.439,"4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
TECCBUS,198206,775.948,"4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
TECCBUS,198207,842.77,"4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
TECCBUS,198208,830.961,"4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
TECCBUS,198209,803.278,"4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
TECCBUS,198210,793.597,"4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
TECCBUS,198211,860.49,"4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
TECCBUS,198212,1018.715,"4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
TECCBUS,198213,10860.337,"4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
TECCBUS,198301,1170.237,"4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
TECCBUS,198302,992.963,"4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
TECCBUS,198303,989.125,"4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
TECCBUS,198304,874.034,"4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
TECCBUS,198305,784.674,"4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
TECCBUS,198306,798.325,"4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
TECCBUS,198307,876.245,"4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
TECCBUS,198308,893.428,"4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
TECCBUS,198309,802.188,"4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
TECCBUS,198310,800.678,"4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
TECCBUS,198311,867.582,"4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
TECCBUS,198312,1089.032,"4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
TECCBUS,198313,10938.376,"4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
TECCBUS,198401,1261.425,"4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
TECCBUS,198402,1054.985,"4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
TECCBUS,198403,1056.81,"4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
TECCBUS,198404,903.717,"4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
TECCBUS,198405,855.432,"4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
TECCBUS,198406,856.591,"4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
TECCBUS,198407,894.979,"4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
TECCBUS,198408,912.823,"4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
TECCBUS,198409,833.174,"4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
TECCBUS,198410,847.023,"4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
TECCBUS,198411,915.949,"4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
TECCBUS,198412,1052.454,"4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
TECCBUS,198413,11443.89,"4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
TECCBUS,198501,1187.349,"4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
TECCBUS,198502,1127.949,"4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
TECCBUS,198503,994.251,"4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
TECCBUS,198504,868.993,"4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
TECCBUS,198505,836.259,"4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
TECCBUS,198506,839.208,"4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
TECCBUS,198507,912.32,"4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
TECCBUS,198508,907.194,"4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
TECCBUS,198509,839.351,"4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
TECCBUS,198510,859.413,"4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
TECCBUS,198511,912.821,"4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
TECCBUS,198512,1168.883,"4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
TECCBUS,198513,11451.231,"4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
TECCBUS,198601,1208.938,"4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
TECCBUS,198602,1084.682,"4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
TECCBUS,198603,1017.71,"4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
TECCBUS,198604,871.68,"4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
TECCBUS,198605,861.909,"4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
TECCBUS,198606,901.532,"4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
TECCBUS,198607,968.962,"4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
TECCBUS,198608,912.615,"4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
TECCBUS,198609,867.448,"4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
TECCBUS,198610,868.027,"4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
TECCBUS,198611,936.285,"4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
TECCBUS,198612,1110.799,"4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
TECCBUS,198613,11606.106,"4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
TECCBUS,198701,1206.352,"4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
TECCBUS,198702,1086.185,"4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
TECCBUS,198703,1054.327,"4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
TECCBUS,198704,913.464,"4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
TECCBUS,198705,900.659,"4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
TECCBUS,198706,924.903,"4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
TECCBUS,198707,988.738,"4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
TECCBUS,198708,962.391,"4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
TECCBUS,198709,891.913,"4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
TECCBUS,198710,922.516,"4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
TECCBUS,198711,960.669,"4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
TECCBUS,198712,1135.19,"4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
TECCBUS,198713,11946.009,"4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
TECCBUS,198801,1286.666,"4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
TECCBUS,198802,1181.152,"4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
TECCBUS,198803,1107.737,"4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
TECCBUS,198804,951.389,"4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
TECCBUS,198805,923.512,"4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
TECCBUS,198806,973.082,"4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
TECCBUS,198807,1044.33,"4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
TECCBUS,198808,1064.653,"4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
TECCBUS,198809,924.294,"4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
TECCBUS,198810,949.334,"4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
TECCBUS,198811,1000.426,"4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
TECCBUS,198812,1172.96,"4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
TECCBUS,198813,12578.091,"4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
TECCBUS,198901,1234.96,"4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
TECCBUS,198902,1192.732,"4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
TECCBUS,198903,1187.725,"4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
TECCBUS,198904,1011.894,"4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
TECCBUS,198905,989.504,"4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
TECCBUS,198906,1013.655,"4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
TECCBUS,198907,1074.116,"4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
TECCBUS,198908,1077.631,"4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
TECCBUS,198909,979.357,"4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
TECCBUS,198910,995.89,"4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
TECCBUS,198911,1070.319,"4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
TECCBUS,198912,1366.797,"4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
TECCBUS,198913,13193.433,"4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
TECCBUS,199001,1270.428,"4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
TECCBUS,199002,1140.546,"4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
TECCBUS,199003,1150.852,"4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
TECCBUS,199004,1041.419,"4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
TECCBUS,199005,1019.57,"4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
TECCBUS,199006,1072.412,"4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
TECCBUS,199007,1130.435,"4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
TECCBUS,199008,1136.726,"4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
TECCBUS,199009,1034.277,"4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
TECCBUS,199010,1030.355,"4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
TECCBUS,199011,1055.052,"4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
TECCBUS,199012,1241.986,"4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
TECCBUS,199013,13319.766,"4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
TECCBUS,199101,1366.754,"4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
TECCBUS,199102,1152.714,"4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
TECCBUS,199103,1153.473,"4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
TECCBUS,199104,1026.743,"4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
TECCBUS,199105,1055.332,"4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
TECCBUS,199106,1070.128,"4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
TECCBUS,199107,1146.965,"4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
TECCBUS,199108,1122.26,"4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
TECCBUS,199109,1018.882,"4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
TECCBUS,199110,1036.435,"4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
TECCBUS,199111,1103.708,"4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
TECCBUS,199112,1248.294,"4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
TECCBUS,199113,13499.773,"4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
TECCBUS,199201,1314.771,"4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
TECCBUS,199202,1179.032,"4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
TECCBUS,199203,1160.663,"4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
TECCBUS,199204,1052.192,"4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
TECCBUS,199205,1014.103,"4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
TECCBUS,199206,1037.36,"4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
TECCBUS,199207,1124.097,"4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
TECCBUS,199208,1079.457,"4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
TECCBUS,199209,1038.554,"4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
TECCBUS,199210,1024.89,"4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
TECCBUS,199211,1105.625,"4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
TECCBUS,199212,1311.448,"4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
TECCBUS,199213,13440.871,"4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
TECCBUS,199301,1333.755,"4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
TECCBUS,199302,1244.268,"4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
TECCBUS,199303,1257.522,"4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
TECCBUS,199304,1070.925,"4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
TECCBUS,199305,1016.273,"4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
TECCBUS,199306,1087.195,"4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
TECCBUS,199307,1175.619,"4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
TECCBUS,199308,1164.341,"4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
TECCBUS,199309,1032.279,"4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
TECCBUS,199310,1038.728,"4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
TECCBUS,199311,1114.346,"4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
TECCBUS,199312,1285.122,"4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
TECCBUS,199313,13819.679,"4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
TECCBUS,199401,1443.131,"4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
TECCBUS,199402,1289.036,"4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
TECCBUS,199403,1234.283,"4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
TECCBUS,199404,1073.536,"4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
TECCBUS,199405,1049.909,"4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
TECCBUS,199406,1155.122,"4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
TECCBUS,199407,1184.24,"4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
TECCBUS,199408,1168.791,"4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
TECCBUS,199409,1047.288,"4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
TECCBUS,199410,1062.62,"4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
TECCBUS,199411,1115.717,"4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
TECCBUS,199412,1276.594,"4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
TECCBUS,199413,14097.529,"4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
TECCBUS,199501,1378.983,"4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
TECCBUS,199502,1282.292,"4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
TECCBUS,199503,1246.933,"4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
TECCBUS,199504,1116.782,"4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
TECCBUS,199505,1103.473,"4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
